1.39602,2.60542,3.776126,5.00514,6.115632
1.395923,2.72687,3.889467,5.129419,6.508741
1.098826,2.331518,3.535933,4.667244,5.981204
1.167069,2.310514,3.619262,4.96538,6.226093
1.463651,2.681068,4.031567,5.30921,6.631962
1.312467,2.599834,3.879827,5.076007,6.387219
1.862602,3.086492,4.391793,5.59219,6.858701
1.091479,2.420774,3.767538,5.053876,6.184326
1.610589,2.881797,4.065837,5.268184,6.49529
1.431777,2.563518,3.627146,4.813653,5.979076
1.470377,2.600194,3.72123,4.844123,6.126407
1.797605,3.145288,4.466078,5.727724,
2.160666,3.259284,4.283648,5.309421,6.394937
1.612607,2.901822,4.191679,5.401782,6.540801
1.738409,3.005114,4.126166,5.306746,6.62154
2.106172,3.17306,4.417216,5.677442,6.726742
1.706289,3.156248,4.472717,5.7965,
1.902419,3.065413,4.292798,5.369423,6.473609
1.281406,2.60478,3.878627,5.090658,6.28154
1.090401,2.3256,3.501783,4.784428,6.0474
1.729823,2.855523,4.020044,5.21166,6.549212
1.500844,2.716487,3.973825,5.341783,6.499695
1.338145,2.678292,3.913069,5.133253,6.398224
1.730808,2.994941,4.396794,5.773682,
1.866753,2.993595,4.065482,5.212937,6.427848
1.245163,2.57781,3.761355,5.042191,6.178625
1.466988,2.651439,3.820692,4.876989,6.155952
1.329019,2.621602,3.712524,4.952301,6.069438
2.197973,3.359573,4.388387,5.581803,6.725251
0.8834453,2.206774,3.594958,4.903292,6.182475
1.591213,2.749769,3.777665,4.874634,6.119284
1.334308,2.6524,4.054472,5.341583,6.637147
0.8631789,2.132344,3.523572,4.79413,6.014075
1.510501,2.575671,3.624218,4.696167,5.779842
1.543824,2.6971,3.983425,5.187997,6.363363
1.895016,3.182749,4.396116,5.667819,6.934037
1.34948,2.656701,3.884623,5.199,6.502315
1.308365,2.683783,4.048764,5.350007,6.666114
1.506945,2.891819,4.185222,5.334223,6.504542
1.788632,2.911509,4.159035,5.281506,6.426887
1.592047,2.85151,3.876725,5.132987,6.162458
2.281325,3.617271,5.084254,6.552061,
1.232569,2.454711,3.641356,4.832109,5.938614
1.65096,2.965696,4.215133,5.426122,6.700115
1.652657,2.720062,3.862566,4.997375,6.225938
1.413064,2.502892,3.804912,4.923323,5.988791
1.79085,3.035194,4.342106,5.578447,6.825243
1.515117,2.860254,4.088999,5.278544,6.660605
1.132775,2.445545,3.695638,4.904776,6.113472
0.983301,2.17271,3.478328,4.702815,5.972714
0.8638957,2.109291,3.445697,4.746981,6.103321
0.8573412,2.057866,3.442649,4.676588,6.024831
2.101976,3.129551,4.208678,5.438436,6.534005
1.256672,2.500874,3.731745,4.848557,6.083421
2.056218,3.331207,4.386055,5.652603,6.737237
1.109904,2.288399,3.591494,4.770943,6.041139
2.180426,3.187885,4.199045,5.264927,6.333045
2.178668,3.220016,4.280382,5.366214,6.545556
1.268022,2.603798,3.842229,5.067993,6.210257
2.114823,3.196001,4.349125,5.477303,6.645444
1.324507,2.631601,3.902169,5.182596,6.468063
1.758835,2.931915,4.115725,5.404021,6.599917
0.9378654,2.234794,3.633498,4.816374,6.017708
1.284434,2.601426,3.684979,4.881504,6.043979
1.164453,2.293548,3.468857,4.626595,5.881484
1.037523,2.352293,3.635694,4.772317,6.036708
0.8674623,2.111625,3.313668,4.512031,5.722337
1.463488,2.599331,3.698211,4.753036,5.822971
2.138985,3.196934,4.366307,5.501045,6.568915
2.252441,3.662758,5.12671,6.510558,
2.218425,3.638215,4.969513,6.460906,
2.262829,3.673062,5.107191,6.497406,
1.700739,2.832816,4.08993,5.366508,6.710768
1.473052,2.55369,3.722377,4.785161,6.04283
2.040679,3.186695,4.341343,5.532025,6.789011
1.954257,3.213222,4.498197,5.632639,6.877544
2.153841,3.411342,4.46794,5.577898,6.815894
1.420937,2.814571,4.050337,5.423053,6.683255
1.712613,2.938446,4.146437,5.359389,6.574585
1.779566,3.010777,4.267498,5.641855,
1.17728,2.433423,3.669048,4.86258,6.159589
1.898455,3.103781,4.240067,5.303357,6.531991
0.9355375,2.188369,3.516677,4.670589,6.010364
1.589743,2.912894,4.271747,5.432802,6.688357
1.28372,2.525401,3.626935,4.86367,6.106576
1.379422,2.621463,3.812814,5.22093,6.493428
1.62127,2.813366,3.964963,5.084244,6.29993
1.232771,2.465652,3.633066,4.782153,6.095956
2.116729,3.211456,4.287383,5.547719,6.673283
1.483106,2.828711,4.006778,5.19101,6.515571
1.719587,2.956701,4.173172,5.274407,6.377763
0.9839333,2.355105,3.539256,4.758018,5.932616
1.581004,2.792571,3.978056,5.003823,6.277547
2.243904,3.703094,5.139202,6.405613,
0.9565341,2.335904,3.56389,4.728615,6.110145
1.907703,3.193372,4.27359,5.561026,6.760285
1.481353,2.708826,3.923914,5.198181,6.265217
1.377107,2.469187,3.748599,4.999203,6.273091
1.291635,2.41978,3.612871,4.773097,5.892328
1.423129,2.496271,3.617774,4.863055,6.066586
1.55618,2.702639,3.873277,4.978834,6.161963
1.342154,2.465122,3.57179,4.649503,5.888993
1.619663,2.878091,4.129633,5.17911,6.415193
1.063308,2.206287,3.53448,4.799422,6.031823
1.999841,3.261637,4.489017,5.776341,6.918068
1.572105,2.874604,4.1244,5.462539,6.675063
1.03866,2.380918,3.612586,4.892748,6.100103
1.223665,2.514139,3.650184,4.894029,6.216878
1.535566,2.786772,3.873301,5.091611,6.323313
2.063024,3.285713,4.384844,5.464195,6.731722
1.55834,2.704329,3.749116,5.002315,6.201772
1.361061,2.713063,3.923928,5.29198,6.496584
1.684528,2.813059,4.117431,5.368534,6.650197
1.663188,2.97477,4.242835,5.569676,6.703314
2.244977,3.674413,4.930073,6.337016,
0.8967754,2.218626,3.458822,4.732449,5.927475
1.675925,2.929157,4.137931,5.292274,6.338922
1.784461,2.880931,4.062564,5.350482,6.505775
1.147003,2.369663,3.591025,4.824681,5.988226
1.941511,3.088423,4.308116,5.588279,6.708074
1.5676,2.881301,4.100528,5.469637,6.622338
0.9997883,2.156539,3.407506,4.73321,5.932276
1.713219,3.162405,4.652552,6.006203,
1.991771,3.078288,4.222194,5.331028,6.432912
1.791322,3.075776,4.265814,5.402783,6.676022
1.702425,3.018865,4.156114,5.32565,6.517173
1.58223,2.618047,3.824294,5.05131,6.283832
1.3498,2.710065,4.115528,5.366327,6.588726
1.789214,3.012609,4.145291,5.290082,6.425442
1.696224,2.953127,4.146944,5.295939,6.525787
2.187028,3.419187,4.651819,5.720718,6.962488
1.478585,2.742701,4.109564,5.28849,6.59747
1.537148,2.728755,3.968546,5.311041,6.693102
1.396033,2.738763,4.102904,5.358502,6.673073
1.957201,3.229877,4.33461,5.591367,6.663275
1.631203,2.944031,4.246505,5.555856,6.676832
1.487806,2.841389,4.085584,5.433032,6.733474
