date,participant,respmap,trial,block,trialID,walkSpeed,targOnset,clickOnset,reactionTime,intensity,signalPresent,targResponse,correctResponse
2026-03-18,10561,L:Absent R:Present,0,0,0,0,2.609651,2.626943,0.01729226,1.5,True,0,0
2026-03-18,10561,L:Absent R:Present,1,0,1,0,2.921292,3.434714,0.5134215,1.5,True,1,1
2026-03-18,10561,L:Absent R:Present,1,0,1,0,3.9486,4.782786,0.8341863,1.5,False,0,1
2026-03-18,10561,L:Absent R:Present,1,0,1,0,4.974871,5.596335,0.6214643,1.5,False,0,1
2026-03-18,10561,L:Absent R:Present,1,0,1,0,6.004148,6.378994,0.3748469,1.5,True,1,1
2026-03-18,10561,L:Absent R:Present,2,0,2,1,5.389086,6.369281,0.9801955,1.5,False,1,0
2026-03-18,10561,L:Absent R:Present,2,0,2,1,6.667115,6.682632,0.01551771,0.65,True,1,1
2026-03-18,10561,L:Absent R:Present,3,0,3,1,1.786512,2.224728,0.4382154,0.65,False,1,0
2026-03-18,10561,L:Absent R:Present,3,0,3,1,2.825873,3.216307,0.390434,0.7,False,1,0
2026-03-18,10561,L:Absent R:Present,3,0,3,1,3.86015,4.475998,0.6158488,0.7500001,False,0,1
2026-03-18,10561,L:Absent R:Present,3,0,3,1,4.892607,5.470312,0.5777049,0.7500001,False,0,1
2026-03-18,10561,L:Absent R:Present,3,0,3,1,6.053029,6.440853,0.3878241,0.7,False,0,1
2026-03-18,10561,L:Absent R:Present,4,0,4,1,2.974826,3.46503,0.4902036,0.7,True,1,1
2026-03-18,10561,L:Absent R:Present,4,0,4,1,4.011195,4.488491,0.4772964,0.65,False,0,1
2026-03-18,10561,L:Absent R:Present,4,0,4,1,5.051613,5.438118,0.3865051,0.65,True,1,1
2026-03-18,10561,L:Absent R:Present,4,0,4,1,6.086659,6.530713,0.4440536,0.6,True,1,1
2026-03-18,10561,L:Absent R:Present,5,0,5,2,4.419174,4.730424,0.3112497,0.6,False,0,1
2026-03-18,10561,L:Absent R:Present,5,0,5,2,5.458029,5.956502,0.4984736,0.6,True,1,1
