date,participant,respmap,trial,block,trialID,walkSpeed,targOnset,clickOnset,reactionTime,intensity,signalPresent,targResponse,correctResponse
2026-03-11,10672,L:Present R:absent,0,0,0,0,2.218881,2.600256,0.3813748,1.5,True,1,1
2026-03-11,10672,L:Present R:absent,0,0,0,0,3.252809,3.720714,0.4679046,1.5,True,1,1
2026-03-11,10672,L:Present R:absent,0,0,0,0,4.324985,4.726985,0.4020009,1.5,True,1,1
2026-03-11,10672,L:Present R:absent,0,0,0,0,5.388408,5.789529,0.4011216,1.5,True,1,1
2026-03-11,10672,L:Present R:absent,0,0,0,0,6.523271,6.849168,0.3258972,1.5,True,1,1
2026-03-11,10672,L:Present R:absent,1,0,1,0,2.362555,2.84543,0.4828751,1.5,False,0,1
2026-03-11,10672,L:Present R:absent,1,0,1,0,3.430121,3.771799,0.3416786,1.5,True,0,0
2026-03-11,10672,L:Present R:absent,1,0,1,0,4.471694,4.931396,0.4597025,1.5,False,1,0
2026-03-11,10672,L:Present R:absent,1,0,1,0,5.506185,6.289639,0.7834549,1.5,True,1,1
2026-03-11,10672,L:Present R:absent,1,0,1,0,6.566907,7.105727,0.5388198,1.5,False,0,1
2026-03-11,10672,L:Present R:absent,2,0,2,1,2.426657,2.885214,0.4585574,1.5,False,1,0
2026-03-11,10672,L:Present R:absent,2,0,2,1,3.466105,4.099595,0.6334903,0.65,True,1,1
2026-03-11,10672,L:Present R:absent,2,0,2,1,4.526889,5.028627,0.5017376,0.65,True,0,0
2026-03-11,10672,L:Present R:absent,2,0,2,1,5.576607,6.056326,0.4797196,0.7,True,1,1
2026-03-11,10672,L:Present R:absent,2,0,2,1,6.628608,7.189892,0.5612841,0.7,True,0,0
2026-03-11,10672,L:Present R:absent,3,0,3,1,2.203065,2.623743,0.4206774,0.7500001,False,1,0
2026-03-11,10672,L:Present R:absent,3,0,3,1,3.242786,3.71671,0.4739234,0.8000001,False,0,1
2026-03-11,10672,L:Present R:absent,3,0,3,1,5.312722,5.886247,0.5735245,0.8000001,False,1,0
2026-03-11,10672,L:Present R:absent,3,0,3,1,6.521285,7.064967,0.5436816,0.8500001,False,0,1
2026-03-11,10672,L:Present R:absent,4,0,4,1,2.484146,2.939537,0.4553916,0.8500001,True,1,1
2026-03-11,10672,L:Present R:absent,4,0,4,1,3.543457,4.046197,0.5027401,0.8000001,True,1,1
2026-03-11,10672,L:Present R:absent,4,0,4,1,4.590227,5.130598,0.5403709,0.8000001,False,0,1
2026-03-11,10672,L:Present R:absent,4,0,4,1,5.635673,6.111115,0.4754424,0.7500001,True,1,1
2026-03-11,10672,L:Present R:absent,4,0,4,1,6.670874,7.177473,0.5065994,0.7500001,True,1,1
2026-03-11,10672,L:Present R:absent,5,0,5,2,2.48885,2.998828,0.5099776,0.7,False,0,1
2026-03-11,10672,L:Present R:absent,5,0,5,2,3.552879,4.009765,0.4568856,0.6,False,0,1
2026-03-11,10672,L:Present R:absent,5,0,5,2,4.593269,5.02576,0.4324903,0.55,True,0,0
2026-03-11,10672,L:Present R:absent,5,0,5,2,5.624604,6.1316,0.5069957,0.6,False,0,1
2026-03-11,10672,L:Present R:absent,5,0,5,2,6.664463,7.154832,0.4903698,0.6,True,1,1
2026-03-11,10672,L:Present R:absent,6,0,6,2,2.168702,2.61409,0.4453888,0.55,True,1,1
2026-03-11,10672,L:Present R:absent,6,0,6,2,3.20845,3.648923,0.4404726,0.55,True,0,0
2026-03-11,10672,L:Present R:absent,6,0,6,2,4.317806,4.766254,0.4484477,0.6,True,1,1
2026-03-11,10672,L:Present R:absent,6,0,6,2,5.360317,5.778738,0.4184208,0.6,False,1,0
2026-03-11,10672,L:Present R:absent,6,0,6,2,6.496184,6.949249,0.4530654,0.625,False,0,1
2026-03-11,10672,L:Present R:absent,7,0,7,2,2.444152,2.954988,0.5108361,0.625,True,1,1
2026-03-11,10672,L:Present R:absent,7,0,7,2,3.473921,3.833307,0.3593857,0.6,False,1,0
2026-03-11,10672,L:Present R:absent,7,0,7,2,4.524798,5.044845,0.5200467,0.625,False,0,1
2026-03-11,10672,L:Present R:absent,7,0,7,2,5.578251,6.052175,0.4739237,0.625,False,0,1
2026-03-11,10672,L:Present R:absent,7,0,7,2,6.610075,7.037364,0.427289,0.6,False,0,1
2026-03-11,10672,L:Present R:absent,8,0,8,2,1.652675,2.208413,0.5557377,0.6,False,0,1
2026-03-11,10672,L:Present R:absent,8,0,8,2,2.685144,3.212224,0.5270808,0.575,False,0,1
2026-03-11,10672,L:Present R:absent,8,0,8,2,3.707325,4.14381,0.4364853,0.575,True,0,0
2026-03-11,10672,L:Present R:absent,8,0,8,2,4.747416,5.231153,0.483737,0.6,False,0,1
2026-03-11,10672,L:Present R:absent,8,0,8,2,6.046791,6.505725,0.4589338,0.6,False,0,1
2026-03-11,10672,L:Present R:absent,9,0,9,2,2.545956,2.997058,0.451102,0.5875,True,1,1
2026-03-11,10672,L:Present R:absent,9,0,9,2,3.587694,4.038593,0.4508984,0.5875,False,0,1
2026-03-11,10672,L:Present R:absent,9,0,9,2,4.621433,5.180072,0.558639,0.575,True,1,1
2026-03-11,10672,L:Present R:absent,9,0,9,2,5.661364,6.264225,0.6028619,0.575,True,1,1
2026-03-11,10672,L:Present R:absent,9,0,9,2,6.708021,7.216129,0.5081081,0.5625001,False,0,1
2026-03-11,10672,L:Present R:absent,10,0,10,2,1.771539,2.302931,0.5313922,0.5625001,True,1,1
2026-03-11,10672,L:Present R:absent,10,0,10,2,2.812627,3.310141,0.4975145,0.5500001,True,1,1
2026-03-11,10672,L:Present R:absent,10,0,10,2,3.859173,4.306592,0.4474185,0.5500001,True,1,1
2026-03-11,10672,L:Present R:absent,10,0,10,2,4.949342,5.335456,0.3861146,0.5375001,True,0,0
2026-03-11,10672,L:Present R:absent,10,0,10,2,6.289588,6.74436,0.454772,0.5500001,True,0,0
2026-03-11,10672,L:Present R:absent,11,0,11,2,2.367893,2.865597,0.4977043,0.5625001,False,0,1
2026-03-11,10672,L:Present R:absent,11,0,11,2,3.402615,3.912749,0.5101342,0.5625001,True,1,1
2026-03-11,10672,L:Present R:absent,11,0,11,2,4.445588,4.999595,0.5540075,0.5500001,False,0,1
2026-03-11,10672,L:Present R:absent,11,0,11,2,5.492251,6.072216,0.5799646,0.5500001,True,1,1
2026-03-11,10672,L:Present R:absent,11,0,11,2,6.636074,7.063097,0.4270225,0.5375001,True,1,1
2026-03-11,10672,L:Present R:absent,12,0,12,2,3.045963,3.435847,0.3898835,0.5375001,True,0,0
2026-03-11,10672,L:Present R:absent,12,0,12,2,4.073554,4.681759,0.6082048,0.5500001,False,0,1
2026-03-11,10672,L:Present R:absent,12,0,12,2,5.12207,5.731841,0.6097703,0.5500001,False,0,1
2026-03-11,10672,L:Present R:absent,12,0,12,2,6.458692,6.933253,0.4745612,0.5390001,True,1,1
2026-03-11,10672,L:Present R:absent,13,0,13,2,1.748012,2.357418,0.6094054,0.5390001,False,0,1
2026-03-11,10672,L:Present R:absent,13,0,13,2,2.80715,3.325521,0.5183716,0.5280001,False,0,1
2026-03-11,10672,L:Present R:absent,13,0,13,2,3.881431,4.642525,0.7610946,0.5280001,False,0,1
2026-03-11,10672,L:Present R:absent,13,0,13,2,4.926882,5.498533,0.571651,0.5170001,False,0,1
2026-03-11,10672,L:Present R:absent,13,0,13,2,6.037897,6.58717,0.5492725,0.5170001,True,1,1
2026-03-11,10672,L:Present R:absent,14,0,14,2,2.41273,2.914823,0.5020931,0.5060002,False,0,1
2026-03-11,10672,L:Present R:absent,14,0,14,2,3.455635,4.076933,0.6212981,0.5060002,False,0,1
2026-03-11,10672,L:Present R:absent,14,0,14,2,4.512585,5.106361,0.5937757,0.4950002,True,1,1
2026-03-11,10672,L:Present R:absent,14,0,14,2,5.560427,6.158508,0.5980806,0.4950002,False,0,1
2026-03-11,10672,L:Present R:absent,14,0,14,2,6.792299,7.271578,0.479279,0.4840001,True,1,1
2026-03-11,10672,L:Present R:absent,15,0,15,2,1.649752,2.175798,0.526046,0.4840001,True,1,1
2026-03-11,10672,L:Present R:absent,15,0,15,2,2.677548,3.385962,0.7084131,0.4730001,False,0,1
