date,participant,respmap,trial,block,trialID,walkSpeed,targOnset,clickOnset,reactionTime,intensity,signalPresent,targResponse,correctResponse
2026-03-16,10402,L:Present R:absent,0,0,0,0,3.644151,4.182869,0.5387182,1.5,True,1,1
2026-03-16,10402,L:Present R:absent,0,0,0,0,4.684034,5.137061,0.4530268,1.5,True,1,1
2026-03-16,10402,L:Present R:absent,0,0,0,0,5.72238,6.47327,0.7508903,1.5,False,0,1
2026-03-16,10402,L:Present R:absent,0,0,0,0,6.750121,7.35598,0.6058593,1.5,True,1,1
2026-03-16,10402,L:Present R:absent,1,0,1,0,1.840865,2.505595,0.6647304,1.5,True,1,1
2026-03-16,10402,L:Present R:absent,1,0,1,0,2.869697,3.376053,0.5063565,1.5,True,1,1
2026-03-16,10402,L:Present R:absent,1,0,1,0,3.912312,4.530186,0.6178734,1.5,True,1,1
2026-03-16,10402,L:Present R:absent,1,0,1,0,4.941601,5.36802,0.4264188,1.5,False,0,1
2026-03-16,10402,L:Present R:absent,1,0,1,0,5.975441,6.581805,0.6063647,1.5,True,1,1
2026-03-16,10402,L:Present R:absent,2,0,2,1,1.98434,2.87044,0.8861004,1.5,False,0,1
2026-03-16,10402,L:Present R:absent,2,0,2,1,3.012256,3.029702,0.01744628,0.6,False,0,1
2026-03-16,10402,L:Present R:absent,2,0,2,1,5.081293,5.352386,0.2710934,0.55,True,0,0
2026-03-16,10402,L:Present R:absent,2,0,2,1,6.127656,6.744155,0.6164985,0.6,True,1,1
2026-03-16,10402,L:Present R:absent,3,0,3,1,2.939166,3.570075,0.6309092,0.6,False,0,1
2026-03-16,10402,L:Present R:absent,3,0,3,1,3.974475,4.589113,0.6146376,0.55,True,1,1
2026-03-16,10402,L:Present R:absent,3,0,3,1,5.015959,5.502478,0.4865184,0.55,False,0,1
2026-03-16,10402,L:Present R:absent,3,0,3,1,6.046008,6.678089,0.632081,0.5,False,0,1
2026-03-16,10402,L:Present R:absent,4,0,4,1,1.773653,2.584587,0.8109341,0.5,True,1,1
2026-03-16,10402,L:Present R:absent,4,0,4,1,2.816904,3.391083,0.5741794,0.45,True,1,1
2026-03-16,10402,L:Present R:absent,4,0,4,1,3.855408,4.629842,0.7744339,0.45,True,1,1
2026-03-16,10402,L:Present R:absent,4,0,4,1,4.925159,5.512493,0.5873346,0.4,False,0,1
2026-03-16,10402,L:Present R:absent,4,0,4,1,6.186617,6.929505,0.742888,0.4,False,0,1
2026-03-16,10402,L:Present R:absent,5,0,5,2,2.047855,2.604251,0.5563958,0.35,True,1,1
2026-03-16,10402,L:Present R:absent,5,0,5,2,3.089591,3.657387,0.5677965,0.6,False,0,1
2026-03-16,10402,L:Present R:absent,5,0,5,2,4.111596,4.789482,0.677886,0.55,True,1,1
2026-03-16,10402,L:Present R:absent,5,0,5,2,5.12975,5.591217,0.4614673,0.55,False,0,1
2026-03-16,10402,L:Present R:absent,5,0,5,2,6.172593,6.760393,0.5878,0.5,True,1,1
2026-03-16,10402,L:Present R:absent,6,0,6,2,2.229324,2.848446,0.6191218,0.5,False,0,1
2026-03-16,10402,L:Present R:absent,6,0,6,2,3.263655,3.853443,0.5897884,0.45,False,0,1
2026-03-16,10402,L:Present R:absent,6,0,6,2,4.293559,4.859996,0.5664372,0.45,True,1,1
2026-03-16,10402,L:Present R:absent,6,0,6,2,5.316542,5.795558,0.4790168,0.4,False,0,1
2026-03-16,10402,L:Present R:absent,6,0,6,2,6.350994,6.911858,0.5608644,0.4,False,0,1
2026-03-16,10402,L:Present R:absent,7,0,7,2,2.657197,3.158524,0.5013268,0.35,False,0,1
2026-03-16,10402,L:Present R:absent,7,0,7,2,3.692719,4.267108,0.5743895,0.35,True,1,1
2026-03-16,10402,L:Present R:absent,7,0,7,2,4.732088,5.386677,0.6545892,0.3,True,1,1
2026-03-16,10402,L:Present R:absent,7,0,7,2,5.77362,6.284526,0.5109062,0.3,False,0,1
2026-03-16,10402,L:Present R:absent,7,0,7,2,6.83901,7.305632,0.4666219,0.25,False,0,1
2026-03-16,10402,L:Present R:absent,8,0,8,2,2.738232,3.486004,0.747772,0.25,True,1,1
2026-03-16,10402,L:Present R:absent,8,0,8,2,3.781675,4.45948,0.6778047,0.2,False,0,1
2026-03-16,10402,L:Present R:absent,8,0,8,2,4.826997,5.453698,0.6267009,0.2,False,0,1
2026-03-16,10402,L:Present R:absent,8,0,8,2,5.863765,6.421688,0.5579233,0.15,True,1,1
2026-03-16,10402,L:Present R:absent,8,0,8,2,6.890774,7.296412,0.4056377,0.15,True,0,0
2026-03-16,10402,L:Present R:absent,9,0,9,2,1.761446,2.43217,0.6707233,0.2,False,0,1
2026-03-16,10402,L:Present R:absent,9,0,9,2,2.794332,3.340508,0.5461762,0.2,True,1,1
2026-03-16,10402,L:Present R:absent,9,0,9,2,3.819666,4.437049,0.6173835,0.15,True,1,1
2026-03-16,10402,L:Present R:absent,9,0,9,2,4.850121,5.372764,0.5226426,0.15,True,1,1
2026-03-16,10402,L:Present R:absent,9,0,9,2,6.059327,7.026348,0.9670205,0.09999996,True,0,0
2026-03-16,10402,L:Present R:absent,10,0,10,2,2.555002,3.184374,0.6293721,0.15,False,0,1
2026-03-16,10402,L:Present R:absent,10,0,10,2,3.58476,4.190532,0.6057723,0.15,True,1,1
2026-03-16,10402,L:Present R:absent,10,0,10,2,4.712716,5.308946,0.5962305,0.125,True,1,1
2026-03-16,10402,L:Present R:absent,11,0,11,2,2.776309,3.344157,0.5678487,0.125,False,0,1
2026-03-16,10402,L:Present R:absent,11,0,11,2,3.814135,4.326495,0.5123601,0.09999996,True,1,1
2026-03-16,10402,L:Present R:absent,11,0,11,2,4.838628,5.057646,0.2190175,0.09999996,True,0,0
2026-03-16,10402,L:Present R:absent,11,0,11,2,5.863329,6.339776,0.4764466,0.125,True,0,0
2026-03-16,10402,L:Present R:absent,12,0,12,2,2.625538,3.414878,0.7893395,0.15,True,1,1
2026-03-16,10402,L:Present R:absent,12,0,12,2,3.663631,4.559962,0.8963311,0.15,True,1,1
2026-03-16,10402,L:Present R:absent,12,0,12,2,5.918192,6.465105,0.5469122,0.125,True,0,0
2026-03-16,10402,L:Present R:absent,13,0,13,2,3.125158,4.12003,0.9948726,0.15,True,1,1
2026-03-16,10402,L:Present R:absent,13,0,13,2,4.167686,4.187256,0.01957035,0.15,True,1,1
2026-03-16,10402,L:Present R:absent,13,0,13,2,5.254999,5.865033,0.610034,0.1375,False,0,1
2026-03-16,10402,L:Present R:absent,13,0,13,2,6.495659,7.203619,0.7079597,0.1375,False,1,0
2026-03-16,10402,L:Present R:absent,14,0,14,2,2.271837,3.043086,0.7712491,0.15,True,1,1
