date,participant,respmap,trial,block,trialID,walkSpeed,targOnset,clickOnset,reactionTime,intensity,signalPresent,targResponse,correctResponse
2026-03-17,10270,L:Absent R:Present,0,0,0,0,2.938551,3.483435,0.544884,1.5,True,1,1
2026-03-17,10270,L:Absent R:Present,0,0,0,0,3.965059,4.491194,0.5261354,1.5,True,1,1
2026-03-17,10270,L:Absent R:Present,0,0,0,0,5.001806,5.43899,0.4371834,1.5,False,0,1
2026-03-17,10270,L:Absent R:Present,0,0,0,0,6.029792,6.394464,0.3646722,1.5,True,0,0
2026-03-17,10270,L:Absent R:Present,1,0,1,0,2.25825,2.777743,0.5194933,1.5,True,1,1
2026-03-17,10270,L:Absent R:Present,1,0,1,0,3.294616,3.883888,0.5892723,1.5,False,0,1
2026-03-17,10270,L:Absent R:Present,1,0,1,0,4.327215,4.778172,0.4509563,1.5,True,1,1
2026-03-17,10270,L:Absent R:Present,1,0,1,0,5.361269,5.7473,0.3860312,1.5,True,1,1
2026-03-17,10270,L:Absent R:Present,1,0,1,0,6.530385,7.273139,0.742754,1.5,False,0,1
2026-03-17,10270,L:Absent R:Present,2,0,2,1,2.493373,2.928491,0.4351184,1.5,True,1,1
2026-03-17,10270,L:Absent R:Present,2,0,2,1,3.538286,4.076887,0.5386004,0.6,False,0,1
2026-03-17,10270,L:Absent R:Present,2,0,2,1,4.583767,5.041147,0.4573803,0.55,False,0,1
2026-03-17,10270,L:Absent R:Present,2,0,2,1,5.617352,6.112138,0.4947867,0.55,True,0,0
2026-03-17,10270,L:Absent R:Present,2,0,2,1,6.649245,7.258945,0.6096992,0.6,False,1,0
2026-03-17,10270,L:Absent R:Present,3,0,3,1,2.514624,3.170893,0.6562691,0.65,True,1,1
2026-03-17,10270,L:Absent R:Present,3,0,3,1,3.551657,4.084842,0.5331845,0.65,True,1,1
2026-03-17,10270,L:Absent R:Present,3,0,3,1,5.613368,5.742128,0.1287599,0.6,False,0,1
2026-03-17,10270,L:Absent R:Present,3,0,3,1,6.648552,7.29128,0.6427279,0.6,False,0,1
2026-03-17,10270,L:Absent R:Present,4,0,4,1,2.426683,3.048773,0.6220899,0.55,False,0,1
2026-03-17,10270,L:Absent R:Present,4,0,4,1,3.458224,4.026926,0.568702,0.55,True,1,1
2026-03-17,10270,L:Absent R:Present,4,0,4,1,4.492972,5.008181,0.5152087,0.5,True,1,1
2026-03-17,10270,L:Absent R:Present,4,0,4,1,5.520313,5.942351,0.4220386,0.5,True,1,1
2026-03-17,10270,L:Absent R:Present,4,0,4,1,6.61176,7.046968,0.4352074,0.45,True,1,1
2026-03-17,10270,L:Absent R:Present,5,0,5,2,2.191769,2.658237,0.4664686,0.45,True,1,1
2026-03-17,10270,L:Absent R:Present,5,0,5,2,3.213868,3.582528,0.36866,0.6,True,1,1
2026-03-17,10270,L:Absent R:Present,5,0,5,2,4.238504,4.695625,0.4571204,0.55,False,0,1
2026-03-17,10270,L:Absent R:Present,5,0,5,2,5.266767,5.644392,0.3776259,0.55,False,0,1
2026-03-17,10270,L:Absent R:Present,5,0,5,2,6.383951,6.858726,0.4747753,0.5,True,1,1
2026-03-17,10270,L:Absent R:Present,6,0,6,2,2.212798,2.726638,0.51384,0.5,False,0,1
2026-03-17,10270,L:Absent R:Present,6,0,6,2,3.243155,3.702164,0.4590082,0.45,False,0,1
2026-03-17,10270,L:Absent R:Present,6,0,6,2,4.269146,4.802302,0.5331564,0.45,True,0,0
2026-03-17,10270,L:Absent R:Present,6,0,6,2,5.303403,5.825447,0.5220442,0.5,True,1,1
2026-03-17,10270,L:Absent R:Present,6,0,6,2,6.576749,6.998964,0.422215,0.5,False,1,0
2026-03-17,10270,L:Absent R:Present,7,0,7,2,2.096523,2.683037,0.5865145,0.55,False,0,1
2026-03-17,10270,L:Absent R:Present,7,0,7,2,3.14032,3.642457,0.5021372,0.55,True,1,1
2026-03-17,10270,L:Absent R:Present,7,0,7,2,4.158477,4.68258,0.5241022,0.5,False,0,1
2026-03-17,10270,L:Absent R:Present,7,0,7,2,5.188768,5.666276,0.4775081,0.5,True,1,1
2026-03-17,10270,L:Absent R:Present,7,0,7,2,6.213766,6.745941,0.5321751,0.45,False,0,1
2026-03-17,10270,L:Absent R:Present,8,0,8,2,2.427833,2.968134,0.5403011,0.45,True,1,1
2026-03-17,10270,L:Absent R:Present,8,0,8,2,3.470378,3.944885,0.4745073,0.4,False,0,1
2026-03-17,10270,L:Absent R:Present,8,0,8,2,4.492651,4.999637,0.5069861,0.4,True,1,1
2026-03-17,10270,L:Absent R:Present,8,0,8,2,5.522526,6.043273,0.5207467,0.35,True,1,1
2026-03-17,10270,L:Absent R:Present,8,0,8,2,6.557418,7.034281,0.4768629,0.35,True,1,1
2026-03-17,10270,L:Absent R:Present,9,0,9,2,2.430983,2.87659,0.4456067,0.3,False,1,0
2026-03-17,10270,L:Absent R:Present,9,0,9,2,3.471033,4.027684,0.5566509,0.35,False,0,1
2026-03-17,10270,L:Absent R:Present,9,0,9,2,4.504045,5.031621,0.527576,0.35,False,0,1
2026-03-17,10270,L:Absent R:Present,9,0,9,2,5.535542,6.032707,0.4971647,0.325,True,1,1
