1.619701,2.76877,4.025656,5.194879,6.411473
2.175151,3.20239,4.375341,5.556536,6.697895
1.33774,2.502606,3.674834,4.794388,5.998675
1.356152,2.544686,3.672094,4.84986,6.061755
1.126183,2.245811,3.508474,4.642115,5.809662
1.534982,2.783277,4.160218,5.451841,6.669322
1.975859,3.096848,4.380709,5.601186,6.758081
1.891047,3.175872,4.29949,5.382054,6.533986
0.8352291,2.239062,3.537278,4.947008,6.13659
1.600955,2.842577,4.062172,5.24622,6.400503
2.089554,3.283035,4.365496,5.408607,6.587431
1.571634,2.836313,3.917064,5.139058,6.172496
1.114161,2.26589,3.547659,4.75884,6.100524
1.73964,2.906403,4.216609,5.490262,6.654043
2.250275,3.646054,5.094849,6.51534,
2.255844,3.569511,4.828968,6.190729,
1.767266,2.996624,4.219685,5.488766,6.612037
1.589394,2.775491,3.943112,5.126236,6.427155
1.243746,2.354124,3.686423,4.79249,6.074097
1.052764,2.432103,3.605011,4.862552,6.229906
0.9277858,2.306321,3.637474,4.983701,6.147572
1.668325,2.750275,3.920712,5.110158,6.233553
1.46821,2.713312,3.935169,5.13273,6.395047
1.93893,3.038266,4.207976,5.356465,6.564383
1.733433,3.026813,4.348928,5.74742,
1.5375,2.907202,4.130514,5.468919,6.761684
1.917373,3.12704,4.419434,5.506452,6.587632
1.481655,2.73338,3.941055,5.112933,6.305522
1.409425,2.645702,3.91536,5.117873,6.507401
1.681606,3.013859,4.181002,5.447644,6.616771
0.9727082,2.148818,3.301616,4.547601,5.883821
1.887962,3.107202,4.414819,5.628261,6.755522
1.516112,2.692695,3.887021,5.068036,6.336376
1.470138,2.781801,3.966728,5.329784,6.547786
1.8482,3.010878,4.167829,5.27861,6.410678
1.892993,3.042849,4.351371,5.653336,6.735666
1.875883,3.179879,4.371139,5.460825,6.580431
1.721142,2.872613,4.149783,5.408377,6.705426
1.808218,3.066947,4.280538,5.516366,6.823275
1.891517,3.015991,4.234337,5.465569,6.539408
1.180722,2.382591,3.559624,4.856585,6.036969
0.9851212,2.145565,3.332299,4.563601,5.914297
1.251502,2.384664,3.506421,4.615963,5.714369
1.744734,3.134267,4.552346,6.033113,
1.790432,3.243554,4.493963,5.876729,
1.721773,3.017193,4.381757,5.79891,
1.674576,2.760099,3.850514,4.871001,6.116582
2.229688,3.720611,5.033112,6.455846,
1.721001,3.013551,4.138391,5.291577,6.575693
1.324726,2.655951,4.018779,5.358962,6.664675
1.306381,2.594091,3.952873,5.322447,6.721772
2.064641,3.202391,4.301737,5.34279,6.588298
1.651299,2.97423,4.176904,5.330069,6.455038
1.547339,2.802432,3.972633,5.130926,6.175004
1.664921,2.950151,4.287395,5.627194,6.828283
0.987537,2.352987,3.526833,4.80549,5.999001
