1.594539,2.91036,4.219777,5.378719,6.749503
1.821055,2.921251,4.196477,5.359468,6.607191
0.8642154,2.20625,3.558293,4.883577,6.149504
1.293254,2.622651,3.91444,5.057827,6.155973
1.039442,2.409156,3.648142,4.926881,6.112335
1.410535,2.644591,3.753826,5.056037,6.21449
2.288431,3.664459,4.896192,6.212933,
1.863126,3.038527,4.274756,5.578937,6.892882
1.347482,2.534998,3.844297,5.094536,6.309196
1.448565,2.760168,4.108365,5.324381,6.496148
1.167535,2.342916,3.548788,4.776685,6.042856
1.452501,2.746836,3.944731,5.31838,6.630587
1.589108,2.914864,4.280034,5.570652,6.890679
1.255388,2.538942,3.727449,4.870325,5.981749
0.8519149,2.143906,3.451533,4.625134,5.975001
1.790655,3.236425,4.474655,5.88155,
1.076229,2.344658,3.697488,4.880244,6.041231
1.892635,3.128762,4.241753,5.344055,6.485459
1.810553,2.94678,4.19857,5.408601,6.667799
1.626037,2.97683,4.148858,5.39888,6.522989
1.696965,2.823312,4.040625,5.253096,6.48225
2.28603,3.547194,4.790457,6.124851,
1.724305,2.858955,4.023361,5.251529,6.562171
1.706508,3.111652,4.361927,5.707476,
1.281822,2.391943,3.477702,4.656574,5.86855
1.482685,2.592597,3.788757,5.00858,6.21586
1.831922,2.935313,4.087327,5.382432,6.679937
1.402312,2.602287,3.927679,5.265851,6.5104
2.186646,3.309911,4.411735,5.422931,6.556035
1.771394,3.06532,4.430943,5.833613,
2.164701,3.186265,4.312133,5.468057,6.554156
2.128445,3.180583,4.211372,5.252279,6.307541
1.648829,2.868422,4.007711,5.15307,6.188153
0.9967259,2.192325,3.390578,4.732884,5.993939
2.212181,3.617738,5.022957,6.36655,
1.639764,2.70972,3.728361,4.878188,6.069399
0.9523583,2.300455,3.665213,4.977587,6.268692
0.9152711,2.270917,3.652068,4.832901,6.163535
0.8589646,2.261533,3.43764,4.719773,6.12225
1.081416,2.347082,3.55162,4.885386,6.083393
1.303347,2.624007,4.048685,5.465286,6.722576
1.784397,3.062161,4.535832,5.845985,
1.268468,2.539945,3.798488,5.040731,6.144777
1.058669,2.372825,3.663091,5.035937,6.308183
1.38825,2.556998,3.637836,4.939546,6.214798
1.386652,2.711561,4.079824,5.330485,6.581707
