date,participant,respmap,trial,block,trialID,walkSpeed,targOnset,clickOnset,reactionTime,intensity,signalPresent,targResponse,correctResponse
2026-03-19,9598,L:Absent R:Present,1,0,1,0,5.830346,6.385125,0.5547795,1.5,True,1,1
2026-03-19,9598,L:Absent R:Present,1,0,1,0,6.852874,7.356554,0.5036798,1.5,True,1,1
2026-03-19,9598,L:Absent R:Present,2,0,2,1,2.88078,3.257044,0.3762643,1.5,True,1,1
2026-03-19,9598,L:Absent R:Present,2,0,2,1,3.919966,4.416496,0.4965293,0.6,True,1,1
2026-03-19,9598,L:Absent R:Present,2,0,2,1,6.002351,6.423994,0.4216433,0.55,False,1,0
2026-03-19,9598,L:Absent R:Present,3,0,3,1,1.892318,2.194021,0.3017037,0.6,False,1,0
2026-03-19,9598,L:Absent R:Present,3,0,3,1,3.967677,4.444705,0.4770284,0.65,False,1,0
2026-03-19,9598,L:Absent R:Present,3,0,3,1,5.028378,5.791077,0.7626982,0.7,True,0,0
2026-03-19,9598,L:Absent R:Present,4,0,4,1,1.648739,2.278281,0.6295425,0.7500001,False,0,1
2026-03-19,9598,L:Absent R:Present,4,0,4,1,3.714112,4.168211,0.4540997,0.7500001,False,0,1
2026-03-19,9598,L:Absent R:Present,4,0,4,1,4.73941,5.568322,0.8289113,0.7,True,1,1
2026-03-19,9598,L:Absent R:Present,5,0,5,2,1.939947,2.947672,1.007724,0.7,True,1,1
2026-03-19,9598,L:Absent R:Present,5,0,5,2,2.99988,3.017918,0.0180378,0.6,True,1,1
2026-03-19,9598,L:Absent R:Present,5,0,5,2,4.049975,4.564642,0.5146666,0.55,True,1,1
2026-03-19,9598,L:Absent R:Present,5,0,5,2,5.078575,5.902972,0.8243971,0.55,False,0,1
2026-03-19,9598,L:Absent R:Present,5,0,5,2,6.111643,6.915232,0.8035889,0.5,True,1,1
2026-03-19,9598,L:Absent R:Present,6,0,6,2,1.850464,2.41015,0.5596864,0.5,True,1,1
2026-03-19,9598,L:Absent R:Present,6,0,6,2,2.889737,3.391657,0.50192,0.45,True,1,1
2026-03-19,9598,L:Absent R:Present,6,0,6,2,3.918607,4.528324,0.6097171,0.45,True,1,1
2026-03-19,9598,L:Absent R:Present,6,0,6,2,4.955671,5.621797,0.6661258,0.4,True,1,1
2026-03-19,9598,L:Absent R:Present,6,0,6,2,6.045828,6.538179,0.4923511,0.4,False,0,1
2026-03-19,9598,L:Absent R:Present,7,0,7,2,2.612617,3.131999,0.519381,0.35,False,0,1
2026-03-19,9598,L:Absent R:Present,7,0,7,2,3.647235,4.347352,0.7001166,0.35,False,0,1
2026-03-19,9598,L:Absent R:Present,7,0,7,2,4.687059,5.422385,0.7353263,0.3,True,1,1
2026-03-19,9598,L:Absent R:Present,7,0,7,2,5.822979,6.407009,0.5840297,0.3,True,0,0
2026-03-19,9598,L:Absent R:Present,8,0,8,2,2.801487,3.455009,0.6535218,0.35,False,0,1
2026-03-19,9598,L:Absent R:Present,8,0,8,2,4.846034,5.407178,0.5611444,0.35,False,0,1
2026-03-19,9598,L:Absent R:Present,8,0,8,2,5.870456,6.415886,0.5454297,0.3,True,1,1
2026-03-19,9598,L:Absent R:Present,9,0,9,2,2.689952,3.536715,0.8467634,0.3,True,1,1
2026-03-19,9598,L:Absent R:Present,9,0,9,2,4.756954,5.470993,0.7140388,0.25,True,1,1
2026-03-19,9598,L:Absent R:Present,9,0,9,2,5.787189,6.756514,0.9693251,0.25,False,0,1
2026-03-19,9598,L:Absent R:Present,9,0,9,2,6.82549,6.844379,0.01888895,0.2,False,0,1
2026-03-19,9598,L:Absent R:Present,10,0,10,2,2.473967,3.111169,0.6372027,0.2,True,1,1
2026-03-19,9598,L:Absent R:Present,10,0,10,2,3.502813,4.086718,0.5839045,0.15,True,1,1
2026-03-19,9598,L:Absent R:Present,10,0,10,2,4.548397,5.198757,0.6503601,0.15,True,1,1
2026-03-19,9598,L:Absent R:Present,10,0,10,2,5.593176,6.250051,0.6568756,0.09999996,True,0,0
2026-03-19,9598,L:Absent R:Present,11,0,11,2,2.642016,3.300742,0.6587265,0.15,True,1,1
2026-03-19,9598,L:Absent R:Present,11,0,11,2,3.682585,3.904839,0.222254,0.15,True,1,1
2026-03-19,9598,L:Absent R:Present,11,0,11,2,4.707611,5.225873,0.5182629,0.125,True,1,1
2026-03-19,9598,L:Absent R:Present,11,0,11,2,5.732646,6.438832,0.7061868,0.125,True,0,0
2026-03-19,9598,L:Absent R:Present,11,0,11,2,6.773559,7.36495,0.5913906,0.15,False,1,0
2026-03-19,9598,L:Absent R:Present,12,0,12,2,2.872796,3.469444,0.5966475,0.175,True,1,1
2026-03-19,9598,L:Absent R:Present,12,0,12,2,3.920046,4.811624,0.8915782,0.175,True,1,1
2026-03-19,9598,L:Absent R:Present,12,0,12,2,4.959083,4.977213,0.0181303,0.15,True,1,1
2026-03-19,9598,L:Absent R:Present,12,0,12,2,5.979661,5.998545,0.01888466,0.15,True,0,0
2026-03-19,9598,L:Absent R:Present,12,0,12,2,7.022547,7.040983,0.01843643,0.175,True,1,1
2026-03-19,9598,L:Absent R:Present,13,0,13,2,2.343375,3.229767,0.8863921,0.175,False,0,1
2026-03-19,9598,L:Absent R:Present,13,0,13,2,3.378082,3.39671,0.01862812,0.1625,False,0,1
