date,participant,respmap,trial,block,trialID,walkSpeed,targOnset,clickOnset,reactionTime,intensity,signalPresent,targResponse,correctResponse
2026-03-20,10855,L:Present R:absent,1,0,1,0,1.930104,2.423992,0.4938877,1.5,True,1,1
2026-03-20,10855,L:Present R:absent,1,0,1,0,2.958619,3.925272,0.9666531,1.5,False,0,1
2026-03-20,10855,L:Present R:absent,1,0,1,0,3.986741,4.000631,0.01388979,1.5,True,0,0
2026-03-20,10855,L:Present R:absent,1,0,1,0,5.018133,5.03509,0.01695728,1.5,True,1,1
2026-03-20,10855,L:Present R:absent,1,0,1,0,6.050913,6.806251,0.7553372,1.5,True,1,1
2026-03-20,10855,L:Present R:absent,2,0,2,1,2.787314,3.242886,0.4555714,1.5,True,1,1
2026-03-20,10855,L:Present R:absent,2,0,2,1,3.818903,4.377173,0.5582702,0.6,False,0,1
2026-03-20,10855,L:Present R:absent,2,0,2,1,4.86623,5.472893,0.6066637,0.55,False,0,1
2026-03-20,10855,L:Present R:absent,2,0,2,1,5.902661,6.387207,0.4845457,0.55,False,0,1
2026-03-20,10855,L:Present R:absent,3,0,3,1,2.982449,3.480755,0.4983058,0.5,False,0,1
2026-03-20,10855,L:Present R:absent,3,0,3,1,4.001159,4.434815,0.4336562,0.5,False,0,1
2026-03-20,10855,L:Present R:absent,3,0,3,1,5.020185,5.41652,0.3963342,0.45,False,0,1
2026-03-20,10855,L:Present R:absent,3,0,3,1,6.049725,6.413936,0.3642111,0.45,False,0,1
2026-03-20,10855,L:Present R:absent,4,0,4,1,2.31267,3.102861,0.7901917,0.4,True,1,1
2026-03-20,10855,L:Present R:absent,4,0,4,1,3.352558,3.975047,0.6224887,0.4,True,1,1
2026-03-20,10855,L:Present R:absent,4,0,4,1,4.398905,4.895291,0.4963856,0.35,True,1,1
2026-03-20,10855,L:Present R:absent,4,0,4,1,5.436188,6.024681,0.5884929,0.35,True,1,1
2026-03-20,10855,L:Present R:absent,4,0,4,1,6.473347,7.05838,0.5850325,0.3,False,0,1
2026-03-20,10855,L:Present R:absent,5,0,5,2,2.418944,2.950495,0.5315511,0.3,False,0,1
2026-03-20,10855,L:Present R:absent,5,0,5,2,3.441406,3.870676,0.4292698,0.6,False,0,1
2026-03-20,10855,L:Present R:absent,5,0,5,2,4.469355,4.841895,0.37254,0.55,False,0,1
2026-03-20,10855,L:Present R:absent,5,0,5,2,5.490996,5.888214,0.3972173,0.55,False,0,1
2026-03-20,10855,L:Present R:absent,5,0,5,2,6.519432,6.931206,0.4117742,0.5,False,0,1
2026-03-20,10855,L:Present R:absent,6,0,6,2,2.305692,2.918876,0.6131845,0.5,True,1,1
2026-03-20,10855,L:Present R:absent,6,0,6,2,3.336516,3.844324,0.5078084,0.45,False,0,1
2026-03-20,10855,L:Present R:absent,6,0,6,2,4.368087,4.828589,0.4605021,0.45,False,0,1
2026-03-20,10855,L:Present R:absent,6,0,6,2,5.401874,5.841682,0.4398088,0.4,True,0,0
