date,participant,respmap,trial,block,trialID,walkSpeed,targOnset,clickOnset,reactionTime,intensity,signalPresent,targResponse,correctResponse
2026-03-23,10555,L:Present R:absent,0,0,0,0,4.185751,4.558219,0.372468,1.5,True,1,1
2026-03-23,10555,L:Present R:absent,0,0,0,0,5.217028,6.168515,0.9514871,1.5,True,1,1
2026-03-23,10555,L:Present R:absent,1,0,1,0,3.660799,3.730328,0.06952929,1.5,False,0,1
2026-03-23,10555,L:Present R:absent,1,0,1,0,5.744165,6.476027,0.7318616,1.5,False,0,1
2026-03-23,10555,L:Present R:absent,2,0,2,1,3.844338,4.095054,0.2507155,1.5,True,1,1
2026-03-23,10555,L:Present R:absent,2,0,2,1,4.879733,5.553643,0.6739101,0.6,False,0,1
2026-03-23,10555,L:Present R:absent,2,0,2,1,5.919007,6.580195,0.6611881,0.55,True,1,1
2026-03-23,10555,L:Present R:absent,3,0,3,1,2.448704,3.320797,0.8720925,0.55,True,1,1
2026-03-23,10555,L:Present R:absent,3,0,3,1,3.49528,3.51349,0.01821017,0.5,False,1,0
2026-03-23,10555,L:Present R:absent,3,0,3,1,4.542167,5.269044,0.7268767,0.55,True,1,1
2026-03-23,10555,L:Present R:absent,3,0,3,1,5.590637,6.259254,0.6686172,0.55,True,1,1
2026-03-23,10555,L:Present R:absent,3,0,3,1,6.623639,7.338621,0.7149816,0.5,False,0,1
2026-03-23,10555,L:Present R:absent,4,0,4,1,2.922559,3.470096,0.5475364,0.5,False,0,1
2026-03-23,10555,L:Present R:absent,4,0,4,1,3.951799,4.837949,0.8861506,0.45,False,0,1
2026-03-23,10555,L:Present R:absent,4,0,4,1,4.999263,5.017638,0.01837492,0.45,False,0,1
2026-03-23,10555,L:Present R:absent,4,0,4,1,6.033096,6.571868,0.5387721,0.4,False,0,1
2026-03-23,10555,L:Present R:absent,5,0,5,2,2.413858,3.058165,0.6443069,0.4,True,1,1
2026-03-23,10555,L:Present R:absent,5,0,5,2,3.467974,4.299779,0.831805,0.6,False,0,1
2026-03-23,10555,L:Present R:absent,5,0,5,2,4.507236,4.526036,0.01879978,0.55,True,0,0
2026-03-23,10555,L:Present R:absent,5,0,5,2,5.528628,5.902724,0.3740954,0.6,True,1,1
2026-03-23,10555,L:Present R:absent,5,0,5,2,6.562059,7.37372,0.8116608,0.6,True,1,1
2026-03-23,10555,L:Present R:absent,6,0,6,2,1.790311,2.370657,0.5803461,0.55,True,1,1
2026-03-23,10555,L:Present R:absent,6,0,6,2,2.825187,3.400485,0.5752976,0.55,False,0,1
2026-03-23,10555,L:Present R:absent,6,0,6,2,3.875771,4.387229,0.5114586,0.5,True,1,1
2026-03-23,10555,L:Present R:absent,6,0,6,2,4.910425,5.437245,0.5268197,0.5,False,1,0
2026-03-23,10555,L:Present R:absent,6,0,6,2,6.132142,6.907653,0.7755113,0.55,True,1,1
2026-03-23,10555,L:Present R:absent,7,0,7,2,2.846373,3.631027,0.7846544,0.55,True,1,1
2026-03-23,10555,L:Present R:absent,7,0,7,2,3.867862,4.85755,0.9896879,0.525,False,0,1
2026-03-23,10555,L:Present R:absent,7,0,7,2,4.909894,4.926957,0.01706219,0.525,True,0,0
2026-03-23,10555,L:Present R:absent,7,0,7,2,5.946935,6.83755,0.890615,0.55,False,0,1
2026-03-23,10555,L:Present R:absent,8,0,8,2,3.105809,3.920174,0.8143656,0.55,True,1,1
2026-03-23,10555,L:Present R:absent,8,0,8,2,4.138255,4.771136,0.6328816,0.525,False,0,1
2026-03-23,10555,L:Present R:absent,8,0,8,2,5.178806,5.68019,0.5013838,0.525,False,0,1
2026-03-23,10555,L:Present R:absent,8,0,8,2,6.518916,7.145674,0.6267581,0.5000001,True,1,1
2026-03-23,10555,L:Present R:absent,9,0,9,2,1.930619,2.678144,0.7475251,0.5000001,False,0,1
2026-03-23,10555,L:Present R:absent,9,0,9,2,2.968213,3.562572,0.5943592,0.4750001,False,0,1
2026-03-23,10555,L:Present R:absent,9,0,9,2,4.009218,4.56647,0.5572524,0.4750001,False,0,1
2026-03-23,10555,L:Present R:absent,9,0,9,2,5.033041,5.454537,0.4214964,0.45,False,0,1
2026-03-23,10555,L:Present R:absent,9,0,9,2,6.06739,6.677333,0.6099434,0.45,False,0,1
2026-03-23,10555,L:Present R:absent,10,0,10,2,2.889564,3.407695,0.5181303,0.425,False,0,1
2026-03-23,10555,L:Present R:absent,10,0,10,2,4.966198,5.599062,0.632864,0.425,True,1,1
2026-03-23,10555,L:Present R:absent,10,0,10,2,6.001956,6.677082,0.6751266,0.4,True,1,1
2026-03-23,10555,L:Present R:absent,11,0,11,2,2.764312,3.430498,0.6661859,0.4,False,0,1
2026-03-23,10555,L:Present R:absent,11,0,11,2,3.797735,4.423719,0.6259844,0.375,True,1,1
2026-03-23,10555,L:Present R:absent,11,0,11,2,4.841849,5.536511,0.6946616,0.375,False,0,1
2026-03-23,10555,L:Present R:absent,11,0,11,2,5.868643,6.563867,0.6952238,0.35,False,0,1
2026-03-23,10555,L:Present R:absent,12,0,12,2,1.653385,2.418236,0.7648501,0.35,True,1,1
2026-03-23,10555,L:Present R:absent,12,0,12,2,2.686929,3.504313,0.8173847,0.325,True,1,1
2026-03-23,10555,L:Present R:absent,12,0,12,2,3.741168,4.275431,0.5342629,0.325,False,0,1
2026-03-23,10555,L:Present R:absent,12,0,12,2,6.027503,6.537069,0.5095658,0.3,False,0,1
2026-03-23,10555,L:Present R:absent,13,0,13,2,4.585787,5.214326,0.6285391,0.3,True,1,1
2026-03-23,10555,L:Present R:absent,13,0,13,2,5.619394,6.20629,0.5868955,0.275,True,1,1
2026-03-23,10555,L:Present R:absent,13,0,13,2,6.661071,7.20671,0.5456386,0.275,False,0,1
2026-03-23,10555,L:Present R:absent,14,0,14,2,2.792418,3.594501,0.8020833,0.25,True,1,1
2026-03-23,10555,L:Present R:absent,14,0,14,2,3.83994,4.543468,0.7035277,0.25,True,1,1
2026-03-23,10555,L:Present R:absent,14,0,14,2,4.884182,5.577732,0.6935496,0.225,True,1,1
2026-03-23,10555,L:Present R:absent,14,0,14,2,5.907768,6.498364,0.5905967,0.225,False,0,1
2026-03-23,10555,L:Present R:absent,15,0,15,2,2.624651,3.282645,0.657994,0.2,False,0,1
2026-03-23,10555,L:Present R:absent,15,0,15,2,3.660429,4.338685,0.6782558,0.2,True,1,1
2026-03-23,10555,L:Present R:absent,15,0,15,2,4.695664,5.457937,0.7622728,0.175,True,1,1
2026-03-23,10555,L:Present R:absent,15,0,15,2,5.73561,6.564268,0.8286581,0.175,False,0,1
2026-03-23,10555,L:Present R:absent,16,0,16,2,2.458345,3.233572,0.7752264,0.15,False,0,1
2026-03-23,10555,L:Present R:absent,16,0,16,2,3.490993,4.092221,0.601228,0.15,False,0,1
2026-03-23,10555,L:Present R:absent,16,0,16,2,4.527868,5.059341,0.5314727,0.125,True,0,0
