1.211254,2.545365,3.735173,4.86694,6.213595
1.926273,3.129496,4.290286,5.417987,6.510554
1.780473,3.229846,4.536699,5.788164,
1.195885,2.415304,3.696052,5.030439,6.149235
1.644024,2.756897,3.871969,5.000977,6.04008
1.361253,2.554535,3.891068,5.3004,6.524125
1.121503,2.318111,3.556991,4.886247,6.1364
1.251776,2.341874,3.636859,4.72949,6.050844
2.198864,3.310188,4.341824,5.446801,6.602866
0.9776027,2.147325,3.43099,4.824035,6.141627
0.837748,2.03051,3.37683,4.652874,5.859737
1.054588,2.236328,3.378802,4.718413,6.096488
1.87452,3.055327,4.223527,5.333617,6.642133
1.464739,2.657051,4.023226,5.248876,6.45673
1.772495,2.954256,4.040689,5.129451,6.325876
2.275353,3.540576,4.861917,6.253404,
1.83446,2.919036,4.070987,5.169411,6.492317
0.8165864,2.201458,3.399822,4.657363,6.071377
1.258826,2.428334,3.532553,4.703153,5.819474
1.506813,2.54663,3.70256,4.811201,5.894819
1.368917,2.683615,3.873143,5.175106,6.347944
1.433909,2.604686,3.726222,4.838938,6.063991
1.460713,2.557875,3.673609,4.967237,6.057659
1.502264,2.668304,4.040172,5.320981,6.47442
2.189537,3.218169,4.411012,5.508538,6.659214
1.491113,2.738333,4.054218,5.207175,6.485351
1.854304,3.123242,4.437919,5.517898,6.628613
1.050464,2.374428,3.738387,5.107709,6.261678
1.539847,2.744874,3.901437,5.092596,6.362926
2.128744,3.240705,4.392949,5.572566,6.757798
1.362269,2.677017,3.865529,5.125509,6.429296
1.977467,3.22044,4.415187,5.707279,6.891254
1.154115,2.351881,3.49656,4.691588,5.879458
1.016148,2.232078,3.604229,4.880702,6.175995
2.135495,3.389829,4.624808,5.863651,7.058621
1.11275,2.249736,3.521304,4.733409,6.089936
1.350244,2.728987,4.041625,5.319281,6.667716
1.388109,2.718285,4.001574,5.226886,6.444215
1.594388,2.962068,4.191823,5.460357,6.638362
1.228705,2.434433,3.547231,4.884862,6.025048
1.711872,3.049566,4.192204,5.332023,6.436385
1.296481,2.539613,3.692994,4.986754,6.135409
1.137885,2.339855,3.45774,4.730346,5.997184
1.386749,2.628546,3.753083,4.912426,5.994627
1.672804,2.877058,4.210006,5.500755,6.817859
1.402551,2.776894,4.162722,5.356384,6.585494
1.050215,2.348421,3.555583,4.808282,6.098591
1.621825,2.762854,3.999952,5.098333,6.257153
1.127564,2.43125,3.665829,4.873564,6.033045
1.761706,3.114154,4.487488,5.869829,
1.316998,2.534239,3.677153,4.973645,6.2139
1.955236,3.158647,4.274452,5.428617,6.631476
0.8282376,2.113208,3.510646,4.794609,6.048029
2.182093,3.429392,4.671507,5.691828,6.702471
2.12559,3.31014,4.415275,5.533527,6.655416
1.162083,2.389401,3.662427,4.930825,6.282804
1.494212,2.796231,4.014256,5.39735,6.657918
0.9988175,2.193352,3.56266,4.7135,5.886975
1.74367,3.166794,4.571418,5.858032,
1.390632,2.677109,3.79879,5.033802,6.212724
1.435179,2.582723,3.691071,4.95847,6.237722
0.9482248,2.181083,3.382621,4.725986,5.887372
1.59385,2.76469,3.932032,5.078786,6.20374
1.435207,2.6351,3.891712,5.078093,6.423078
0.9571176,2.174212,3.55978,4.892565,6.144701
1.779276,3.015837,4.239198,5.512523,6.711928
1.439781,2.618896,3.849413,5.202204,6.602165
1.650834,2.673849,3.853702,4.990009,6.046826
1.311583,2.733168,3.967635,5.336301,6.58022
0.9370599,2.325964,3.615702,4.813238,6.212518
1.554628,2.831537,4.060708,5.240599,6.305069
1.492099,2.771831,3.979765,5.140141,6.213082
